PaymentID,BillID,PaymentMethod,PaymentStatus,PaymentDate,AmountPaid
7825,7825,Cash,Paid,2025-12-27,1786.42
7826,7826,UPI,Paid,2025-06-27,2208.4
7827,7827,Insurance,Paid,2025-03-24,2832.77
7828,7828,Debit Card,Paid,2026-07-05,2259.02
7829,7829,Debit Card,Paid,2026-07-09,2131.93
7830,7830,Credit Card,Paid,2025-12-11,2754.27
7831,7831,Debit Card,Paid,2026-07-09,3053.9
7832,7832,UPI,Paid,2026-05-10,2029.23
7833,7833,Cash,Paid,2026-05-22,996.84
7834,7834,UPI,Paid,2026-07-09,2822.47
7835,7835,UPI,Paid,2026-07-08,1460.32
7836,7836,Insurance,Paid,2026-07-09,3002.46
7837,7837,Cash,Paid,2026-04-19,1634.6
7838,7838,Debit Card,Paid,2026-07-06,1647.82
7839,7839,Credit Card,Paid,2026-07-07,1770.25
7840,7840,Credit Card,Paid,2026-07-06,2904.32
7841,7841,Credit Card,Paid,2026-07-08,2146.54
7842,7842,Insurance,Paid,2024-12-02,3183.78
7843,7843,Cash,Paid,2025-10-04,3281.46
7844,7844,Debit Card,Paid,2026-07-05,3099.83
7845,7845,UPI,Paid,2026-07-06,2436.97
7846,7846,Cash,Paid,2026-07-09,1602.17
7847,7847,Credit Card,Paid,2026-07-08,2664.33
7848,7848,UPI,Paid,2026-06-25,2749.86
7849,7849,UPI,Paid,2026-07-05,2950.98
7850,7850,Credit Card,Paid,2026-07-09,2693.88
7851,7851,Debit Card,Pending,,0.0
7852,7852,Insurance,Paid,2026-07-07,2427.72
7853,7853,Cash,Paid,2026-07-05,1705.79
7854,7854,Credit Card,Paid,2026-07-04,2479.92
7855,7855,Insurance,Paid,2026-04-21,1686.77
7856,7856,Debit Card,Pending,,0.0
7857,7857,Insurance,Paid,2025-11-13,2429.7
7858,7858,Insurance,Paid,2026-07-07,2356.5
7859,7859,Credit Card,Paid,2025-09-10,3743.94
7860,7860,Debit Card,Paid,2026-06-26,1489.48
7861,7861,Debit Card,Paid,2026-05-25,2442.58
7862,7862,Credit Card,Paid,2025-09-22,2856.54
7863,7863,UPI,Paid,2025-09-12,2120.71
7864,7864,Insurance,Paid,2026-07-05,1390.63
7865,7865,Cash,Paid,2025-07-27,2738.57
7866,7866,Cash,Paid,2025-11-09,2145.41
7867,7867,Cash,Paid,2024-11-23,3216.28
7868,7868,Cash,Paid,2025-07-14,1842.94
7869,7869,Insurance,Paid,2025-09-12,2509.28
7870,7870,Cash,Paid,2025-01-20,3070.38
7871,7871,Debit Card,Paid,2024-10-29,2751.05
7872,7872,Cash,Pending,,0.0
7873,7873,Debit Card,Pending,,0.0
7874,7874,Credit Card,Paid,2024-01-08,2227.97
7875,7875,Debit Card,Paid,2024-06-26,3128.91
7876,7876,Credit Card,Paid,2026-07-08,2112.77
7877,7877,Credit Card,Paid,2025-05-26,1941.28
7878,7878,UPI,Paid,2025-01-12,1685.72
7879,7879,Cash,Paid,2026-07-04,3066.26
7880,7880,Debit Card,Pending,,0.0
7881,7881,Insurance,Paid,2024-08-14,2918.66
7882,7882,Insurance,Paid,2025-02-26,1763.56
7883,7883,Credit Card,Paid,2026-01-02,1689.87
7884,7884,Cash,Pending,,0.0
7885,7885,Insurance,Pending,,0.0
7886,7886,UPI,Paid,2026-07-04,2911.55
7887,7887,Debit Card,Paid,2025-08-01,1987.29
7888,7888,UPI,Paid,2025-04-20,950.96
7889,7889,Credit Card,Paid,2025-06-16,1553.76
7890,7890,Insurance,Paid,2025-05-19,1849.62
7891,7891,Insurance,Paid,2026-05-29,2604.96
7892,7892,Credit Card,Paid,2026-07-06,1749.76
7893,7893,Insurance,Paid,2026-07-07,2383.95
7894,7894,Debit Card,Pending,,0.0
7895,7895,UPI,Paid,2026-07-07,2373.44
7896,7896,Credit Card,Paid,2026-07-05,2880.39
7897,7897,Cash,Pending,,0.0
7898,7898,UPI,Paid,2025-03-21,1672.92
7899,7899,Cash,Paid,2026-07-06,1925.6
7900,7900,Credit Card,Paid,2026-04-01,2421.16
7901,7901,Credit Card,Pending,,0.0
7902,7902,Credit Card,Paid,2025-05-03,2047.85
7903,7903,UPI,Paid,2025-08-19,3022.7
7904,7904,UPI,Paid,2024-07-27,3070.54
7905,7905,Cash,Paid,2026-07-07,1501.24
7906,7906,Insurance,Paid,2025-08-21,3489.69
7907,7907,UPI,Paid,2026-07-08,3089.55
7908,7908,UPI,Refunded,2025-06-11,1546.47
7909,7909,Cash,Paid,2026-07-05,2434.89
7910,7910,Cash,Paid,2025-08-17,2880.27
7911,7911,Debit Card,Paid,2025-07-15,2452.62
7912,7912,Debit Card,Paid,2025-02-21,1621.71
7913,7913,Insurance,Paid,2025-01-10,2208.54
7914,7914,UPI,Refunded,2026-05-24,3306.83
7915,7915,Cash,Paid,2025-04-26,2661.87
7916,7916,Credit Card,Paid,2026-07-06,2452.02
7917,7917,Insurance,Paid,2026-07-04,2294.4
7918,7918,UPI,Pending,,0.0
7919,7919,Cash,Paid,2026-07-06,3590.91
7920,7920,Debit Card,Paid,2026-07-04,2113.06
7921,7921,Cash,Paid,2025-08-17,2697.38
7922,7922,Cash,Paid,2026-07-04,2493.81
7923,7923,Credit Card,Paid,2024-11-08,1313.95
7924,7924,Insurance,Paid,2025-07-09,1377.27
7925,7925,Insurance,Refunded,2026-05-04,2648.48
7926,7926,UPI,Paid,2025-06-07,1469.25
7927,7927,Credit Card,Paid,2025-02-28,1134.72
7928,7928,Debit Card,Paid,2026-07-07,2230.01
7929,7929,Credit Card,Paid,2023-12-25,1664.15
7930,7930,Debit Card,Paid,2024-02-17,2833.8
7931,7931,UPI,Paid,2026-07-07,2430.63
7932,7932,Debit Card,Pending,,0.0
7933,7933,Insurance,Paid,2024-11-13,2301.23
7934,7934,Cash,Paid,2026-07-08,2307.1
7935,7935,Insurance,Paid,2026-07-06,3069.09
7936,7936,Credit Card,Paid,2024-01-05,1527.31
7937,7937,Insurance,Pending,,0.0
7938,7938,Debit Card,Paid,2025-12-27,2857.95
7939,7939,Credit Card,Paid,2025-09-20,3403.79
7940,7940,Debit Card,Pending,,0.0
7941,7941,Cash,Paid,2024-12-23,2870.51
7942,7942,UPI,Paid,2024-10-20,2564.33
7943,7943,Debit Card,Pending,,0.0
7944,7944,Cash,Paid,2026-02-16,2156.28
7945,7945,Credit Card,Paid,2025-08-13,3561.72
7946,7946,Debit Card,Paid,2026-03-08,2996.34
7947,7947,Credit Card,Paid,2024-05-04,1692.05
7948,7948,Insurance,Paid,2026-05-03,1189.84
7949,7949,Debit Card,Paid,2026-02-01,2280.69
7950,7950,Insurance,Paid,2026-05-21,3326.57
7951,7951,Cash,Paid,2025-07-16,2986.27
7952,7952,UPI,Paid,2025-05-11,2539.58
7953,7953,Debit Card,Refunded,2026-02-04,2892.91
7954,7954,UPI,Pending,,0.0
7955,7955,Insurance,Paid,2026-07-05,3033.8
7956,7956,UPI,Paid,2026-01-07,1781.35
7957,7957,Insurance,Paid,2026-07-05,1520.45
7958,7958,Cash,Paid,2025-09-24,2408.8
7959,7959,Insurance,Pending,,0.0
7960,7960,Cash,Paid,2024-03-28,2175.4
7961,7961,Cash,Paid,2025-07-05,1442.39
7962,7962,UPI,Paid,2026-01-14,691.12
7963,7963,Insurance,Paid,2026-07-05,2818.89
7964,7964,Debit Card,Paid,2024-12-25,3127.39
7965,7965,Insurance,Paid,2026-01-17,1932.41
7966,7966,UPI,Paid,2024-09-19,2361.67
7967,7967,Insurance,Paid,2026-04-30,1239.95
7968,7968,Cash,Paid,2026-07-08,1323.14
7969,7969,UPI,Paid,2024-10-28,2154.11
7970,7970,Debit Card,Paid,2025-01-02,2033.62
7971,7971,UPI,Paid,2026-07-05,3527.9
7972,7972,Credit Card,Paid,2026-07-05,1429.04
7973,7973,Credit Card,Paid,2025-11-01,2017.46
7974,7974,Insurance,Pending,,0.0
7975,7975,Credit Card,Paid,2026-07-09,2156.4
7976,7976,Cash,Paid,2026-07-07,2810.83
7977,7977,Debit Card,Paid,2025-08-21,3149.16
7978,7978,Credit Card,Paid,2024-06-28,1955.96
7979,7979,Credit Card,Pending,,0.0
7980,7980,Debit Card,Pending,,0.0
7981,7981,Insurance,Paid,2026-06-04,3235.05
7982,7982,UPI,Paid,2024-12-11,1662.14
7983,7983,Debit Card,Paid,2026-07-05,1638.93
7984,7984,Cash,Paid,2026-07-04,1470.65
7985,7985,UPI,Paid,2026-02-06,2709.5
7986,7986,Cash,Paid,2025-07-12,3670.56
7987,7987,Credit Card,Paid,2026-07-08,1702.32
7988,7988,Cash,Paid,2026-06-03,2172.86
7989,7989,Insurance,Paid,2026-07-07,2510.14
7990,7990,Debit Card,Paid,2024-09-18,2629.01
7991,7991,Insurance,Paid,2026-07-04,2377.01
7992,7992,Cash,Refunded,2026-07-08,2962.85
7993,7993,Debit Card,Paid,2024-11-19,3991.82
7994,7994,Debit Card,Paid,2026-07-05,2573.97
7995,7995,Debit Card,Paid,2026-07-04,2277.69
7996,7996,UPI,Paid,2026-07-09,2135.68
7997,7997,Cash,Paid,2026-07-09,2621.62
7998,7998,Credit Card,Paid,2025-06-26,2942.67
7999,7999,Insurance,Paid,2024-06-09,1737.91
8000,8000,Cash,Pending,,0.0
8001,8001,Insurance,Paid,2025-03-26,1010.89
8002,8002,Insurance,Paid,2026-07-09,1596.77
8003,8003,Debit Card,Paid,2025-08-13,1234.83
8004,8004,Insurance,Paid,2025-01-18,2633.07
8005,8005,Insurance,Paid,2026-07-05,2932.62
8006,8006,Credit Card,Pending,,0.0
8007,8007,Insurance,Paid,2026-06-28,2888.8
8008,8008,Cash,Paid,2026-07-05,3417.15
8009,8009,Insurance,Paid,2025-02-23,1237.92
8010,8010,Insurance,Paid,2024-11-22,2848.26
8011,8011,Debit Card,Paid,2025-09-08,2920.55
8012,8012,UPI,Paid,2026-07-08,2297.76
8013,8013,UPI,Paid,2025-07-23,2517.06
8014,8014,Debit Card,Pending,,0.0
8015,8015,Cash,Paid,2026-02-02,1982.31
8016,8016,Cash,Paid,2025-11-24,2367.46
8017,8017,UPI,Paid,2026-07-05,3429.88
8018,8018,Credit Card,Pending,,0.0
8019,8019,Insurance,Refunded,2026-07-08,3615.42
8020,8020,Credit Card,Paid,2026-07-09,1861.17
8021,8021,Cash,Paid,2026-03-04,3215.26
8022,8022,Debit Card,Paid,2025-11-04,1300.26
8023,8023,Cash,Paid,2025-07-13,3470.01
8024,8024,Credit Card,Pending,,0.0
8025,8025,UPI,Paid,2026-07-09,2650.35
8026,8026,Credit Card,Paid,2025-07-30,2757.78
8027,8027,Credit Card,Paid,2026-07-04,1764.07
8028,8028,Debit Card,Paid,2025-12-01,3030.96
8029,8029,Credit Card,Paid,2026-07-09,2213.11
8030,8030,UPI,Paid,2025-07-16,2110.2
8031,8031,Credit Card,Refunded,2025-10-26,1890.15
8032,8032,Credit Card,Paid,2025-11-20,2944.85
8033,8033,UPI,Paid,2026-07-05,2427.4
8034,8034,UPI,Paid,2026-04-21,2120.17
8035,8035,UPI,Paid,2025-06-15,1769.72
8036,8036,Insurance,Paid,2026-01-10,1705.28
8037,8037,Cash,Paid,2026-07-04,1381.77
8038,8038,Debit Card,Refunded,2025-10-28,2406.69
8039,8039,Credit Card,Paid,2025-11-03,2454.46
8040,8040,Credit Card,Paid,2026-07-04,2961.97
8041,8041,UPI,Paid,2026-07-08,3681.52
8042,8042,Insurance,Paid,2023-10-02,2249.86
8043,8043,Cash,Paid,2026-04-15,1675.68
8044,8044,Insurance,Paid,2025-01-09,2668.26
8045,8045,Cash,Paid,2026-07-09,1320.65
8046,8046,UPI,Pending,,0.0
8047,8047,Insurance,Paid,2026-02-25,3115.01
8048,8048,Debit Card,Paid,2025-10-15,2623.4
8049,8049,Debit Card,Paid,2026-07-05,2837.99
8050,8050,UPI,Paid,2025-01-27,2364.55
8051,8051,Credit Card,Pending,,0.0
8052,8052,Cash,Paid,2026-03-04,3536.42
8053,8053,Debit Card,Paid,2024-12-09,1476.75
8054,8054,Credit Card,Pending,,0.0
8055,8055,Insurance,Pending,,0.0
8056,8056,Debit Card,Refunded,2026-07-04,2129.03
8057,8057,Cash,Paid,2025-07-26,1837.98
8058,8058,Debit Card,Paid,2025-12-22,2487.09
8059,8059,Cash,Paid,2025-06-01,1804.4
8060,8060,Insurance,Paid,2025-06-15,3056.79
8061,8061,Insurance,Paid,2026-03-14,2415.92
8062,8062,Credit Card,Paid,2026-07-05,2077.85
8063,8063,Debit Card,Refunded,2026-07-08,2274.15
8064,8064,Credit Card,Paid,2024-05-01,2511.6
8065,8065,UPI,Refunded,2026-07-05,1892.76
8066,8066,Cash,Paid,2026-07-08,2315.23
8067,8067,Credit Card,Paid,2025-12-28,2701.88
8068,8068,Credit Card,Paid,2026-07-07,2282.57
8069,8069,Credit Card,Pending,,0.0
8070,8070,Debit Card,Paid,2026-05-14,3372.99
8071,8071,Insurance,Paid,2024-12-25,2399.32
8072,8072,UPI,Paid,2025-09-09,3001.96
8073,8073,Debit Card,Paid,2026-07-09,3836.9
8074,8074,Credit Card,Paid,2025-12-03,2654.42
8075,8075,Insurance,Pending,,0.0
8076,8076,Insurance,Paid,2024-07-14,2425.97
8077,8077,Credit Card,Paid,2024-03-18,2134.88
8078,8078,Cash,Paid,2026-07-05,3269.29
8079,8079,UPI,Paid,2026-07-06,2398.4
8080,8080,Debit Card,Paid,2026-01-02,2929.48
8081,8081,UPI,Pending,,0.0
8082,8082,UPI,Paid,2024-08-03,2952.2
8083,8083,Insurance,Paid,2025-08-23,1895.3
8084,8084,Insurance,Paid,2025-06-02,3220.96
8085,8085,Insurance,Paid,2026-05-24,2939.78
8086,8086,Cash,Paid,2025-04-18,2250.1
8087,8087,Credit Card,Paid,2024-09-30,2777.63
8088,8088,Debit Card,Paid,2026-07-07,3265.62
8089,8089,Debit Card,Paid,2026-07-04,4137.32
8090,8090,Cash,Paid,2026-07-06,2653.7
8091,8091,Credit Card,Paid,2026-06-22,2161.62
8092,8092,Insurance,Paid,2024-08-20,1847.37
8093,8093,Debit Card,Paid,2026-07-07,1940.07
8094,8094,UPI,Paid,2025-09-19,1817.84
8095,8095,Cash,Paid,2026-02-21,1838.3
8096,8096,UPI,Pending,,0.0
8097,8097,UPI,Pending,,0.0
8098,8098,UPI,Paid,2024-06-11,2713.95
8099,8099,Credit Card,Pending,,0.0
8100,8100,Cash,Paid,2026-07-09,2594.03
8101,8101,Debit Card,Paid,2026-07-05,2404.26
8102,8102,Cash,Paid,2026-07-09,1813.53
8103,8103,Cash,Paid,2026-03-10,2807.05
8104,8104,Cash,Paid,2026-07-07,2468.2
8105,8105,Debit Card,Pending,,0.0
8106,8106,Cash,Paid,2026-07-07,1170.72
8107,8107,Insurance,Paid,2026-07-08,2735.72
8108,8108,Cash,Paid,2024-05-14,2932.03
8109,8109,UPI,Paid,2025-02-18,2280.3
8110,8110,Insurance,Paid,2026-07-09,1818.89
8111,8111,Credit Card,Paid,2025-04-04,1983.11
8112,8112,Cash,Paid,2024-09-13,2001.47
8113,8113,UPI,Paid,2026-04-23,1707.13
8114,8114,Debit Card,Paid,2026-07-06,3374.74
8115,8115,Insurance,Paid,2026-02-10,2726.61
8116,8116,UPI,Paid,2025-01-05,2767.44
8117,8117,UPI,Paid,2026-07-05,2558.88
8118,8118,Debit Card,Paid,2025-09-12,2542.42
8119,8119,UPI,Paid,2026-02-14,2649.76
8120,8120,Insurance,Refunded,2026-05-29,2416.56
8121,8121,Credit Card,Paid,2026-01-29,1078.8
8122,8122,Debit Card,Pending,,0.0
8123,8123,Insurance,Paid,2025-02-15,2076.82
8124,8124,Credit Card,Paid,2026-07-04,3903.41
8125,8125,UPI,Paid,2026-07-09,2640.9
8126,8126,Insurance,Paid,2026-07-07,2441.28
8127,8127,Cash,Paid,2026-03-04,3506.14
8128,8128,Cash,Paid,2025-07-17,2612.22
8129,8129,Debit Card,Paid,2023-10-30,2629.87
8130,8130,Credit Card,Paid,2026-06-02,1594.08
8131,8131,Credit Card,Pending,,0.0
8132,8132,Credit Card,Paid,2025-09-14,2472.58
8133,8133,UPI,Paid,2026-01-25,2163.75
8134,8134,UPI,Paid,2025-11-05,2813.85
8135,8135,Insurance,Paid,2026-07-07,1068.41
8136,8136,UPI,Paid,2026-07-08,2113.32
8137,8137,Cash,Paid,2026-07-06,3577.39
8138,8138,Credit Card,Pending,,0.0
8139,8139,Credit Card,Paid,2026-07-09,2431.4
8140,8140,Cash,Paid,2026-07-04,1670.63
8141,8141,Cash,Paid,2026-07-05,2104.21
8142,8142,Cash,Paid,2024-01-26,4113.7
8143,8143,Debit Card,Paid,2026-05-15,2003.25
8144,8144,Credit Card,Paid,2025-12-14,2301.89
8145,8145,UPI,Paid,2026-07-05,2500.65
8146,8146,Cash,Pending,,0.0
8147,8147,Credit Card,Paid,2024-12-27,1109.54
8148,8148,Debit Card,Pending,,0.0
8149,8149,Insurance,Paid,2025-01-07,1808.51
8150,8150,Cash,Paid,2026-07-05,3208.77
8151,8151,Debit Card,Paid,2023-08-06,3054.07
8152,8152,Debit Card,Paid,2025-12-11,2642.0
8153,8153,Credit Card,Paid,2025-08-09,3147.28
8154,8154,Debit Card,Paid,2026-05-29,3039.78
8155,8155,Cash,Pending,,0.0
8156,8156,Debit Card,Pending,,0.0
8157,8157,Debit Card,Paid,2026-07-09,2862.87
8158,8158,UPI,Paid,2023-11-22,1609.99
8159,8159,Insurance,Pending,,0.0
8160,8160,Debit Card,Paid,2026-07-07,1668.18
8161,8161,UPI,Paid,2026-07-07,2042.18
8162,8162,Debit Card,Paid,2026-07-08,3003.32
8163,8163,Credit Card,Pending,,0.0
8164,8164,Debit Card,Paid,2026-02-03,2575.04
8165,8165,UPI,Paid,2026-07-09,847.24
8166,8166,Debit Card,Paid,2026-01-27,3102.03
8167,8167,UPI,Paid,2026-07-07,1687.38
8168,8168,Insurance,Paid,2023-12-17,3901.84
8169,8169,Credit Card,Paid,2024-06-06,2709.5
8170,8170,UPI,Pending,,0.0
8171,8171,Insurance,Paid,2026-07-04,2528.16
8172,8172,Credit Card,Paid,2026-07-05,1445.18
8173,8173,Cash,Pending,,0.0
8174,8174,Debit Card,Paid,2024-03-16,1486.73
8175,8175,Debit Card,Paid,2025-08-29,2970.36
8176,8176,Credit Card,Paid,2026-07-06,3050.21
8177,8177,Cash,Paid,2026-05-28,1904.47
8178,8178,Insurance,Paid,2026-07-09,1870.09
8179,8179,Insurance,Paid,2026-01-27,3354.04
8180,8180,UPI,Paid,2026-03-20,2657.23
8181,8181,UPI,Refunded,2026-07-07,3212.54
8182,8182,UPI,Paid,2025-09-20,2383.58
8183,8183,Cash,Paid,2025-05-11,3494.45
8184,8184,Credit Card,Pending,,0.0
8185,8185,Cash,Paid,2025-05-15,1523.63
8186,8186,Credit Card,Paid,2026-05-06,2306.44
8187,8187,Debit Card,Paid,2024-11-24,2150.13
8188,8188,UPI,Refunded,2026-07-07,1964.89
8189,8189,Cash,Paid,2026-06-22,2964.23
8190,8190,Debit Card,Paid,2025-09-22,2927.94
8191,8191,Cash,Paid,2026-07-08,2322.75
8192,8192,Cash,Paid,2026-07-07,1436.27
8193,8193,UPI,Paid,2026-07-04,2306.35
8194,8194,Debit Card,Paid,2026-07-05,2987.16
8195,8195,Debit Card,Paid,2025-06-25,2173.4
8196,8196,Credit Card,Paid,2025-07-06,1845.43
8197,8197,Cash,Paid,2024-10-17,2514.97
8198,8198,Cash,Pending,,0.0
8199,8199,UPI,Paid,2025-11-04,2862.12
8200,8200,Insurance,Paid,2026-03-13,1980.02
8201,8201,Credit Card,Paid,2026-07-08,2033.01
8202,8202,UPI,Paid,2026-07-09,2125.98
8203,8203,Cash,Paid,2026-06-16,1852.66
8204,8204,Cash,Pending,,0.0
8205,8205,UPI,Paid,2026-05-26,1921.87
8206,8206,Insurance,Paid,2025-12-19,3432.42
8207,8207,UPI,Pending,,0.0
8208,8208,Insurance,Paid,2025-07-13,2703.73
8209,8209,UPI,Paid,2025-07-18,1750.91
8210,8210,UPI,Paid,2025-01-29,1918.25
8211,8211,Cash,Pending,,0.0
8212,8212,Debit Card,Refunded,2026-07-05,1887.0
8213,8213,Insurance,Paid,2026-07-04,3641.3
8214,8214,Credit Card,Paid,2025-09-25,1304.73
8215,8215,Cash,Paid,2025-11-03,3677.89
8216,8216,UPI,Pending,,0.0
8217,8217,UPI,Paid,2026-05-13,1217.32
8218,8218,Insurance,Pending,,0.0
8219,8219,UPI,Paid,2025-01-08,3754.62
8220,8220,UPI,Paid,2024-02-17,3326.58
8221,8221,Insurance,Paid,2026-07-07,1374.84
8222,8222,UPI,Paid,2025-09-10,2997.38
8223,8223,Cash,Paid,2026-07-04,734.34
8224,8224,UPI,Paid,2026-07-04,2818.48
8225,8225,Debit Card,Paid,2026-07-04,3033.99
8226,8226,Cash,Paid,2026-03-21,2450.46
8227,8227,Insurance,Paid,2025-04-24,2869.53
8228,8228,Insurance,Paid,2026-03-18,2960.77
8229,8229,UPI,Paid,2025-07-27,1776.6
8230,8230,Insurance,Refunded,2026-07-07,2013.0
8231,8231,Insurance,Paid,2026-07-07,1774.62
8232,8232,UPI,Paid,2026-02-27,3084.25
8233,8233,Cash,Paid,2026-07-09,2226.83
8234,8234,Insurance,Paid,2025-01-06,2209.35
8235,8235,Credit Card,Paid,2026-04-22,1701.76
8236,8236,Debit Card,Paid,2024-12-01,2527.1
8237,8237,Credit Card,Paid,2024-08-21,2961.17
8238,8238,Credit Card,Paid,2026-03-21,2100.09
8239,8239,Credit Card,Paid,2024-07-10,3416.66
8240,8240,Credit Card,Paid,2026-06-13,2589.76
8241,8241,UPI,Paid,2026-07-07,1613.43
8242,8242,Insurance,Paid,2024-07-07,2188.69
8243,8243,UPI,Pending,,0.0
8244,8244,Credit Card,Paid,2024-02-27,3381.9
8245,8245,Credit Card,Paid,2025-06-20,2212.12
8246,8246,Credit Card,Paid,2023-11-01,1803.73
8247,8247,UPI,Paid,2026-07-07,2989.23
8248,8248,Credit Card,Paid,2025-12-10,1584.77
8249,8249,Debit Card,Paid,2024-04-03,1996.73
8250,8250,Debit Card,Paid,2026-07-06,2071.94
8251,8251,Insurance,Pending,,0.0
8252,8252,Insurance,Paid,2024-09-25,1569.28
8253,8253,UPI,Paid,2026-06-10,2577.52
8254,8254,Insurance,Pending,,0.0
8255,8255,Cash,Paid,2026-07-06,1620.51
8256,8256,Insurance,Paid,2026-07-06,2521.8
8257,8257,Cash,Paid,2025-02-02,3093.12
8258,8258,UPI,Paid,2026-01-03,2143.96
8259,8259,Cash,Paid,2026-05-27,1943.21
8260,8260,UPI,Paid,2024-09-07,1836.1
8261,8261,Cash,Paid,2024-07-18,2995.12
8262,8262,Cash,Paid,2026-07-08,2984.18
8263,8263,Credit Card,Paid,2026-07-05,3350.33
8264,8264,Insurance,Paid,2026-07-09,2573.98
8265,8265,Credit Card,Paid,2025-09-17,2442.18
8266,8266,Debit Card,Paid,2025-07-25,2057.14
8267,8267,Debit Card,Paid,2026-07-04,2871.3
8268,8268,Credit Card,Paid,2026-03-24,1425.91
8269,8269,Insurance,Paid,2026-06-02,2534.06
8270,8270,Cash,Paid,2026-07-04,2827.26
8271,8271,Debit Card,Paid,2026-07-05,1777.92
8272,8272,Credit Card,Pending,,0.0
8273,8273,Debit Card,Paid,2026-06-16,2304.06
8274,8274,UPI,Refunded,2026-07-09,1950.99
8275,8275,Insurance,Paid,2024-09-20,3613.4
8276,8276,Insurance,Paid,2026-07-04,2939.76
8277,8277,Credit Card,Paid,2024-10-18,2092.17
8278,8278,Cash,Paid,2024-12-20,1466.77
8279,8279,Debit Card,Paid,2026-05-18,2933.68
8280,8280,Cash,Paid,2025-04-25,1802.54
8281,8281,Cash,Paid,2026-07-07,2913.5
8282,8282,Debit Card,Paid,2025-04-27,2420.94
8283,8283,UPI,Paid,2025-02-13,1420.6
8284,8284,Insurance,Paid,2026-01-28,3364.26
8285,8285,Insurance,Paid,2025-02-06,3128.36
8286,8286,Credit Card,Paid,2026-07-09,1612.24
8287,8287,Credit Card,Refunded,2026-07-07,1908.42
8288,8288,Cash,Paid,2026-02-15,2398.16
8289,8289,UPI,Paid,2026-07-05,1437.4
8290,8290,Cash,Paid,2024-11-15,2910.59
8291,8291,Debit Card,Paid,2025-06-30,1938.85
8292,8292,Debit Card,Paid,2024-04-19,833.63
8293,8293,Insurance,Paid,2026-07-09,2366.1
8294,8294,Cash,Paid,2025-12-20,3248.35
8295,8295,Credit Card,Paid,2026-07-09,1813.14
8296,8296,Debit Card,Paid,2026-02-27,3203.26
8297,8297,Debit Card,Pending,,0.0
8298,8298,UPI,Paid,2026-07-06,3110.88
8299,8299,Cash,Pending,,0.0
8300,8300,Insurance,Paid,2026-01-18,3238.1
8301,8301,Credit Card,Paid,2026-04-22,2998.51
8302,8302,Cash,Paid,2024-08-22,1857.92
8303,8303,Credit Card,Paid,2025-05-06,2802.39
8304,8304,Insurance,Paid,2026-07-04,2226.6
8305,8305,Insurance,Paid,2026-06-30,2388.58
8306,8306,Insurance,Paid,2026-07-06,1748.35
8307,8307,UPI,Paid,2025-03-03,2727.46
8308,8308,Insurance,Paid,2025-11-02,2860.98
8309,8309,Credit Card,Paid,2026-07-09,1407.15
8310,8310,Debit Card,Paid,2025-01-16,1988.85
8311,8311,Insurance,Paid,2026-07-07,3112.53
8312,8312,UPI,Paid,2024-05-01,2385.28
8313,8313,Debit Card,Paid,2024-07-15,2077.99
8314,8314,UPI,Paid,2024-08-14,2811.24
8315,8315,Credit Card,Paid,2025-08-05,1937.04
8316,8316,Cash,Paid,2026-06-18,2402.48
8317,8317,UPI,Paid,2026-07-09,2820.5
8318,8318,Cash,Paid,2025-04-08,3295.04
8319,8319,Debit Card,Paid,2026-01-19,2576.22
8320,8320,Credit Card,Paid,2025-05-08,3448.07
8321,8321,UPI,Pending,,0.0
8322,8322,Cash,Paid,2025-01-10,2833.52
8323,8323,UPI,Paid,2026-07-07,2230.3
8324,8324,UPI,Paid,2026-07-07,1446.69
8325,8325,Cash,Paid,2026-03-31,2733.03
8326,8326,Cash,Paid,2026-07-08,2404.25
8327,8327,Debit Card,Paid,2026-07-05,2698.06
8328,8328,Debit Card,Paid,2025-06-07,2022.24
8329,8329,UPI,Paid,2025-09-06,1968.13
8330,8330,UPI,Paid,2025-02-07,1723.45
8331,8331,Cash,Paid,2026-07-07,2721.05
8332,8332,Credit Card,Paid,2026-07-09,2651.04
8333,8333,Credit Card,Paid,2024-02-12,2159.23
8334,8334,Debit Card,Paid,2024-07-01,2744.41
8335,8335,Cash,Pending,,0.0
8336,8336,Debit Card,Paid,2025-07-24,1095.31
8337,8337,Cash,Paid,2025-03-19,2416.5
8338,8338,Debit Card,Paid,2026-02-22,2636.23
8339,8339,Cash,Paid,2026-07-05,2885.8
8340,8340,Insurance,Paid,2025-05-09,3080.67
8341,8341,Credit Card,Paid,2026-07-06,3016.02
8342,8342,Credit Card,Paid,2026-07-08,2231.24
8343,8343,Credit Card,Paid,2025-01-31,2965.15
8344,8344,Cash,Paid,2026-07-06,2204.17
8345,8345,Insurance,Paid,2026-02-12,2962.54
8346,8346,Debit Card,Paid,2024-12-06,2198.86
8347,8347,UPI,Paid,2026-01-16,2099.96
8348,8348,Credit Card,Paid,2025-07-14,1779.78
8349,8349,Debit Card,Paid,2025-02-03,2686.29
8350,8350,Debit Card,Paid,2025-10-03,2411.09
8351,8351,Credit Card,Paid,2026-07-07,2299.74
8352,8352,Credit Card,Paid,2026-07-08,2287.58
8353,8353,UPI,Paid,2026-07-09,1571.83
8354,8354,UPI,Paid,2024-07-12,3145.68
8355,8355,Insurance,Paid,2026-07-06,2716.51
8356,8356,Debit Card,Paid,2026-07-04,2384.52
